advisor,advisor_churn,advisor_churn_type,sf_face_2_face,sf_call_outbound,sf_call_inbound,sf_email_inbound,channel,channel_type,primary_prod_sold_va,primary_prod_sold_type,sf_email_campaigns,advisor_hh_children,va_mkt_opp,advisor_advising_years,advisor_aum,advisor_annuity_selling_years,advisor_age,advisor_net_worth,advisor_credit_hist_mos,advisor_firm_changes,advisor_credit_score,wholesaler,wholesaler_i,wholesaler_name
5794,0,no_advisor_churn,0,1,1,0,2,ria,1,va,1,4,31862309,12,4107626,1,50,139095,84,1,756,15,O,Ojj
5795,0,no_advisor_churn,1,0,1,0,2,ria,1,va,1,0,1591353745,17,210889,3,45,298510,91,5,622,13,M,Mambwe
5796,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,2,1,3115927209,20,4251473,1,35,439299,81,5,710,20,T,Tavares
5797,0,no_advisor_churn,1,1,1,1,1,wirehouse,1,va,4,3,21514114,4,3351223,2,30,330955,86,4,770,12,L,Lula
5798,0,no_advisor_churn,0,0,0,0,0,bank,1,va,5,1,592967557,23,1786211,1,51, ,38,4,747,10,J,Jasper
5799,0,no_advisor_churn,1,0,0,1,0,bank,1,va,1,1,2731795759,12,95926,1,22,153438,75,4,731,2,B,Bost
5800,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,7,2,360626841,15,1762656,1,40,488554,95,1,744,13,M,Mambwe
5801,0,no_advisor_churn,0,0,1,0,0,bank,1,va,1,6,775375326,15,44517,2,51,212928,90,2,745,12,L,Lula
5802,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,5,3,214627692,17,4384137,2,21,88315,87,4,733,3,C,Chatterji
5803,0,no_advisor_churn,1,1,1,1,0,bank,1,va,1,6,537027876,11,308639,3,57,99371,85,1,799,9,I,Ingrid
5804,0,no_advisor_churn,1,1,0,1,0,bank,1,va,1,6,3361446227,17,487874,2,37,146609,87,3,811,11,K,Kanumba
5805,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,3,1,421387630,12,467866,2,56,255844,71,3,729,14,N,Noth
5806,0,no_advisor_churn,1,0,0,1,1,wirehouse,1,va,4,3,84902072,34,4572133,2,49,270454,84,4,604,20,T,Tavares
5807,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,4,4,65910167,14,1422078,1,41,283418,82,5,761,25,Y,Yang
5808,0,no_advisor_churn,1,1,0,1,0,bank,1,va,5,2,681041755,11,72797,3,47,271451,86,4,776,10,J,Jasper
5809,0,no_advisor_churn,0,0,0,1,0,bank,0,fixed,7,0,536379849,21,2677430,4,42,326127,88,1,844,16,P,Patel
5810,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,6,6,128857064,16,3449605,1,48,149953,83,4,783,19,S,Szu
5811,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,2,0,4740844611,8,1543207,3,78,66633,96,5,716,15,O,Ojj
5812,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,3,4,516239498,8,405011,2,36,131794,99,1,747,21,U,Underwood
5813,0,no_advisor_churn,0,0,1,0,0,bank,1,va,0,4,690018507,13,326513,1,56,183292,97,4,792,14,N,Noth
5814,0,no_advisor_churn,0,0,1,0,0,bank,1,va,4,3,20778155,11,1146868,1,34, ,86,5,799,7,G,Griegio
5815,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,2,0,268949848,24,3193802,3,40,108457,93,5,670,20,T,Tavares
5816,0,no_advisor_churn,1,1,0,0,0,bank,1,va,1,5,46621907,22,491134,2,22,291712,98,3,791,25,Y,Yang
5817,0,no_advisor_churn,0,0,0,0,0,bank,1,va,4,2,831883552,14,3540937,3,53,119939,88,2,710,14,N,Noth
5818,0,no_advisor_churn,1,1,0,0,1,wirehouse,1,va,3,3,90068856,10,322042,2,21,397495,68,5,736,22,V,Vasquez
5819,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,1,0,285709336,4,4191333,2,43,63419,99,3,795,7,G,Griegio
5820,0,no_advisor_churn,1,1,1,0,0,bank,1,va,1,0,531529356,21,7345,1,48,169492,83,3,827,17,Q,Quigley
5821,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,2,4,140661073,4,2238387,3,35,136608,82,4,671,14,N,Noth
5822,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,5,7,1672261098,17,773215,2,30,106826,80,5,772,2,B,Bost
5823,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,6,2,706906031,12,3783087,3,19,260521,60,5,715,20,T,Tavares
5824,0,no_advisor_churn,0,1,1,1,0,bank,1,va,2,6,1610191888,7,490316,2,23,123390,81,1,767,20,T,Tavares
5825,0,no_advisor_churn,1,0,1,1,1,wirehouse,1,va,4,1,78817313,7,1701057,2,52,104530,98,5,716,18,R,Rodriguez
5826,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,3,7,459832312,12,1833614,3,34,312511,96,3,719,24,X,Xavier
5827,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,3,0,879159990,7,367387,1,23,279946,81,5,735,19,S,Szu
5828,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,7,3,707747072,24,248441,2,19,233011,53,4,658,5,E,English
5829,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,7,2,19762497,26,901246,3,29, ,87,4,781,15,O,Ojj
5830,0,no_advisor_churn,0,0,0,1,0,bank,1,va,0,3,4833483554,12,1020563,3,21,478155,79,5,824,8,H,Hassan
5831,0,no_advisor_churn,0,0,1,1,2,ria,1,va,2,6,916180078,14,3771463,1,44, ,52,4,729,3,C,Chatterji
5832,0,no_advisor_churn,0,0,0,1,0,bank,0,fixed,4,0,313826103,30,1472098,20,60,62495,57,3,783,21,U,Underwood
5833,0,no_advisor_churn,0,1,1,0,2,ria,1,va,5,0,99949096,15,3662704,3,49,267613,95,1,686,20,T,Tavares
5834,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,2,3,549780337,17,48408,3,22,243061,81,5,796,10,J,Jasper
5835,0,no_advisor_churn,0,1,1,0,0,bank,1,va,3,4,517289797,6,259921,3,46,155288,82,5,783,9,I,Ingrid
5836,0,no_advisor_churn,0,1,0,1,1,wirehouse,1,va,6,2,2083361035,7,41727,3,23,481792,69,3,760,10,J,Jasper
5837,0,no_advisor_churn,1,1,0,0,1,wirehouse,1,va,1,5,906766232,15,231209,1,38,104507,100,0,720,17,Q,Quigley
5838,0,no_advisor_churn,1,1,1,1,1,wirehouse,1,va,4,4,350092682,9,1306300,3,30,483781,99,3,793,23,W,Werner
5839,0,no_advisor_churn,1,1,0,1,1,wirehouse,1,va,2,2,987148119,10,853050,3,41,218446,96,4,788,5,E,English
5840,0,no_advisor_churn,1,0,1,0,0,bank,1,va,2,5,972998610,16,961492,2,74,81985,64,4,776,8,H,Hassan
5841,0,no_advisor_churn,0,0,0,1,1,wirehouse,1,va,3,3,3437043017,10,193735,3,52,251565,95,4,691,3,C,Chatterji
5842,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,2,3,522403349,11,446572,3,22, ,88,5,838,14,N,Noth
5843,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,1,0,84568386,12,1864836,3,66,111819,100,5,676,4,D,Devon
5844,0,no_advisor_churn,1,0,1,0,0,bank,1,va,4,5,989859727,21,3769981,2,22,189756,61,2,781,25,Y,Yang
5845,0,no_advisor_churn,1,0,0,0,1,wirehouse,1,va,1,2,520526071,17,703622,1,70, ,99,4,731,4,D,Devon
5846,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,1,2,792661122,20,150133,1,43,121301,81,1,753,16,P,Patel
5847,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,6,4,485023859,7,14256,3,37,211275,63,4,825,22,V,Vasquez
5848,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,5,3,729265356,15,311501,2,26,243333,100,4,758,11,K,Kanumba
5849,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,0,1,3803623782,13,3143084,1,34,136667,79,4,662,9,I,Ingrid
5850,0,no_advisor_churn,0,0,1,1,2,ria,1,va,1,1,381021550,29,4067745,3,55,344327,54,3,767,23,W,Werner
5851,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,3,2,833720096,23,29782,3,54,361251,97,4,789,1,A,Abbott
5852,0,no_advisor_churn,1,0,1,0,0,bank,1,va,0,0,4749496838,12,63804,3,57,202221,95,5,806,6,F,Funderburk
5853,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,6,6,16176729,10,2698457,1,27,410818,90,5,756,17,Q,Quigley
5854,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,6,6,899536842,11,4668088,2,57,249734,69,4,719,18,R,Rodriguez
5855,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,2,2,877938741,3,424255,1,47,266541,64,3,799,6,F,Funderburk
5856,0,no_advisor_churn,0,0,0,1,1,wirehouse,1,va,1,2,40611718,19,1484498,3,44,485715,93,4,740,23,W,Werner
5857,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,5,7,304745469,9,139164,2,24,116759,85,3,659,14,N,Noth
5858,0,no_advisor_churn,1,0,1,0,0,bank,1,va,4,6,4559851064,24,341888,2,38,69422,51,5,713,22,V,Vasquez
5859,0,no_advisor_churn,1,1,1,0,0,bank,1,va,3,3,592297588,13,297759,1,20,76855,86,5,769,11,K,Kanumba
5860,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,3,1,765993580,24,1265981,1,23,232895,88,5,827,25,Y,Yang
5861,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,3,2,34316685,9,3664697,3,33,168716,80,3,708,6,F,Funderburk
5862,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,6,0,1343605812,17,2174713,3,27,155913,82,5,727,6,F,Funderburk
5863,0,no_advisor_churn,1,1,1,1,0,bank,1,va,1,4,724896227,9,376973,2,28,165042,96,5,838,3,C,Chatterji
5864,0,no_advisor_churn,1,1,1,1,0,bank,1,va,7,6,786240655,8,1467384,2,23,224884,90,1,764,16,P,Patel
5865,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,1,6,885290442,7,1150906,1,57, ,88,4,755,18,R,Rodriguez
5866,0,no_advisor_churn,0,1,0,0,0,bank,1,va,4,0,1043041986,8,3088024,3,30, ,90,4,763,25,Y,Yang
5867,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,3,1,1836096567,5,28629,2,55,253616,80,2,716,21,U,Underwood
5868,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,6,6,29667290,8,960188,1,32,161896,93,5,795,1,A,Abbott
5869,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,0,1,99302721,10,4956179,1,32,353087,89,5,758,25,Y,Yang
5870,0,no_advisor_churn,0,1,1,0,0,bank,1,va,3,0,389969219,7,1436762,2,22, ,94,3,710,17,Q,Quigley
5871,0,no_advisor_churn,0,1,1,1,2,ria,1,va,4,2,2878021699,10,680613,1,20,78127,65,0,616,2,B,Bost
5872,0,no_advisor_churn,0,0,1,0,0,bank,1,va,2,4,620674846,9,1587464,3,68,152612,96,4,741,6,F,Funderburk
5873,0,no_advisor_churn,0,0,1,1,0,bank,1,va,2,2,19289094,11,469719,3,48,232904,60,4,830,12,L,Lula
5874,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,2,3,76855630,7,384922,2,62,113771,81,2,775,6,F,Funderburk
5875,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,5,1,73534234,15,7979,3,43,178457,82,3,705,11,K,Kanumba
5876,0,no_advisor_churn,0,1,1,0,0,bank,1,va,2,1,301005234,17,384994,3,88,263207,81,3,729,13,M,Mambwe
5877,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,7,3,4363375828,17,11902,2,70,218060,53,2,729,16,P,Patel
5878,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,4,2,946918770,7,1715618,2,47,167284,69,5,775,9,I,Ingrid
5879,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,5,6,2183193958,14,1160925,2,22,176208,45,5,786,19,S,Szu
5880,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,4,0,877116079,17,4823733,1,68,331542,94,4,780,11,K,Kanumba
5881,0,no_advisor_churn,0,1,1,1,0,bank,1,va,7,2,629605589,14,3107327,3,27,222133,88,4,813,20,T,Tavares
5882,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,7,5,986635164,3,1780808,3,63,59699,67,1,772,19,S,Szu
5883,0,no_advisor_churn,0,1,1,0,0,bank,1,va,6,2,47942023,17,4597,3,43,108051,61,5,810,5,E,English
5884,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,5,0,320557906,76,670428,2,65, ,27,1,715,17,Q,Quigley
5885,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,2,1,201274103,12,1622839,1,31,186951,85,4,762,22,V,Vasquez
5886,0,no_advisor_churn,0,0,0,1,0,bank,1,va,5,0,420702705,12,154258,2,40,221772,74,2,703,12,L,Lula
5887,0,no_advisor_churn,1,0,1,0,2,ria,1,va,6,0,827527808,14,1135994,2,23,52866,90,2,715,8,H,Hassan
5888,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,1,5,4569624436,11,1145899,1,44,220041,63,3,755,5,E,English
5889,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,6,6,218766074,16,349249,1,33,180829,95,2,729,11,K,Kanumba
5890,0,no_advisor_churn,0,0,1,0,0,bank,1,va,5,4,66017722,13,2295275,2,56,454457,62,5,817,5,E,English
5891,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,1,2,390959516,18,1230252,3,41,98439,86,1,809,7,G,Griegio
5892,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,2,5,4785011505,7,3170331,1,32,102379,99,4,727,2,B,Bost
5893,0,no_advisor_churn,1,1,0,1,0,bank,1,va,4,7,999698970,17,4089739,2,52, ,61,3,722,12,L,Lula
5894,0,no_advisor_churn,1,1,0,1,0,bank,1,va,5,0,899519893,4,92594,3,47, ,63,2,760,16,P,Patel
5895,0,no_advisor_churn,1,1,1,0,1,wirehouse,0,fixed,5,1,495330605,11,3230466,18,62,279851,79,5,689,4,D,Devon
5896,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,5,2,2543550934,7,4930409,1,25,69037,85,4,817,16,P,Patel
5897,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,2,3,206285979,14,4870830,3,33,248751,89,1,664,23,W,Werner
5898,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,1,1,38131180,9,163229,3,44,330252,83,4,803,3,C,Chatterji
5899,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,5,3,4485900202,3,4694349,2,47,144165,70,1,755,19,S,Szu
5900,0,no_advisor_churn,1,1,0,0,1,wirehouse,1,va,7,3,4019543921,10,1001843,1,50,203503,94,5,720,5,E,English
5901,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,1,1,99958745,11,464727,1,69,98262,53,1,695,3,C,Chatterji
5902,0,no_advisor_churn,1,1,1,0,0,bank,1,va,2,3,212302394,23,4844650,2,24,379839,83,4,628,22,V,Vasquez
5903,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,4,3,832870981,11,1475280,1,40, ,90,4,742,7,G,Griegio
5904,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,3,7,831449732,11,1563006,2,36,167367,98,3,775,8,H,Hassan
5905,0,no_advisor_churn,0,1,0,1,2,ria,1,va,3,4,818241658,14,1704134,1,31,234536,87,5,777,10,J,Jasper
5906,0,no_advisor_churn,1,0,1,0,1,wirehouse,0,fixed,4,1,77457396,8,1090699,6,42,59832,98,3,671,11,K,Kanumba
5907,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,6,0,21121999,14,350170,2,49,474235,88,3,782,13,M,Mambwe
5908,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,4,3,4138662446,12,62743,2,42, ,91,1,756,21,U,Underwood
5909,0,no_advisor_churn,0,1,1,0,0,bank,1,va,4,3,19585333,20,230813,3,34,342156,85,5,706,3,C,Chatterji
5910,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,3,3,78208938,16,1083295,1,28, ,78,1,754,2,B,Bost
5911,0,no_advisor_churn,1,1,0,0,1,wirehouse,1,va,3,4,4782415264,10,573965,1,28, ,85,4,695,16,P,Patel
5912,0,no_advisor_churn,1,0,1,0,0,bank,0,fixed,7,2,531325378,11,96968,13,21,250340,83,5,702,19,S,Szu
5913,0,no_advisor_churn,0,1,0,1,0,bank,1,va,6,0,3109558380,22,1863269,2,47,52676,87,5,796,12,L,Lula
5914,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,5,4,176422704,13,476273,1,36,293568,92,3,535,11,K,Kanumba
5915,0,no_advisor_churn,0,1,1,1,0,bank,1,va,2,4,855210221,10,1394315,2,40,343779,57,4,744,6,F,Funderburk
5916,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,1,4,3110920624,18,486921,2,43,60747,85,4,795,10,J,Jasper
5917,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,7,2,477401339,14,3302960,1,48,223020,73,4,743,25,Y,Yang
5918,0,no_advisor_churn,0,1,1,1,2,ria,1,va,0,0,2258707473,10,353718,3,42,389963,67,1,702,10,J,Jasper
5919,0,no_advisor_churn,1,1,0,1,1,wirehouse,1,va,5,4,806516434,14,704870,2,21,59804,71,5,733,1,A,Abbott
5920,0,no_advisor_churn,0,0,0,1,1,wirehouse,1,va,3,4,188860282,7,2575694,1,38,237114,86,1,701,19,S,Szu
5921,0,no_advisor_churn,0,0,1,1,0,bank,1,va,2,2,892346640,19,1467342,2,30,78846,84,4,745,17,Q,Quigley
5922,0,no_advisor_churn,1,0,1,1,0,bank,1,va,4,2,90325078,10,2052848,1,30,203869,90,3,734,25,Y,Yang
5923,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,0,2,424807789,20,1658226,3,40,64518,77,5,768,11,K,Kanumba
5924,0,no_advisor_churn,0,1,1,0,0,bank,1,va,7,0,76910668,18,407073,1,42,165862,63,3,721,5,E,English
5925,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,6,0,194798914,24,714,2,44,227868,60,5,742,19,S,Szu
5926,0,no_advisor_churn,0,1,1,0,0,bank,1,va,3,5,472604873,14,2850300,1,55, ,92,3,761,3,C,Chatterji
5927,0,no_advisor_churn,0,1,0,1,0,bank,1,va,3,2,313658942,10,4202573,2,31, ,95,2,772,1,A,Abbott
5928,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,3,4,891515429,35,150150,1,43,153675,97,5,715,2,B,Bost
5929,0,no_advisor_churn,1,0,0,0,2,ria,1,va,1,2,4971290544,15,52712,2,71,200352,88,5,728,13,M,Mambwe
5930,0,no_advisor_churn,0,1,0,1,1,wirehouse,1,va,3,1,954366637,16,1062533,2,21,130178,88,1,818,4,D,Devon
5931,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,5,6,1448384793,29,331612,2,52,268072,93,4,801,17,Q,Quigley
5932,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,6,5,242900311,6,1061293,3,42,103336,98,4,760,24,X,Xavier
5933,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,2,1,199696949,15,3010586,3,49,83656,85,3,813,18,R,Rodriguez
5934,0,no_advisor_churn,0,0,0,1,1,wirehouse,1,va,6,3,80946006,16,58207,3,24,140460,91,1,664,6,F,Funderburk
5935,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,0,6,393789316,10,10626,2,27,72451,53,4,705,22,V,Vasquez
5936,0,no_advisor_churn,0,0,1,1,0,bank,1,va,2,3,938965789,12,385187,3,50,466142,96,3,747,8,H,Hassan
5937,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,3,3,793331283,15,852949,3,35,79386,76,4,792,3,C,Chatterji
5938,0,no_advisor_churn,0,1,1,0,0,bank,1,va,4,0,906680386,15,2214836,2,35,442052,89,4,801,23,W,Werner
5939,0,no_advisor_churn,0,1,0,0,0,bank,1,va,5,4,894807319,20,1659444,1,87,378081,99,1,781,25,Y,Yang
5940,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,5,5,47918135,19,346575,2,45,211710,87,4,757,20,T,Tavares
5941,0,no_advisor_churn,0,0,1,0,2,ria,1,va,1,4,864848335,18,313852,1,58,244198,77,2,756,16,P,Patel
5942,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,3,3,383337625,25,2140654,1,30,256040,88,3,795,4,D,Devon
5943,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,2,4,452863365,14,262264,2,48, ,56,5,634,3,C,Chatterji
5944,0,no_advisor_churn,0,1,1,0,0,bank,1,va,6,4,600402377,16,948108,1,25,85814,90,2,776,4,D,Devon
5945,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,1,3,523329310,12,1499048,3,29,295730,95,4,747,7,G,Griegio
5946,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,1,5,887594075,14,3196178,2,41,210595,91,3,667,9,I,Ingrid
5947,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,3,0,837910323,12,127098,1,36, ,94,4,752,13,M,Mambwe
5948,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,2,3,355740347,9,74518,1,56, ,69,5,765,25,Y,Yang
5949,0,no_advisor_churn,0,0,1,1,0,bank,1,va,6,0,972415870,17,2254737,2,59,255657,72,5,796,6,F,Funderburk
5950,0,no_advisor_churn,1,0,1,1,1,wirehouse,1,va,4,7,655090398,32,617589,3,54,194548,54,5,745,2,B,Bost
5951,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,4,1,76978621,11,1899706,3,52,88454,74,3,733,24,X,Xavier
5952,0,no_advisor_churn,1,1,1,1,0,bank,1,va,0,3,811793314,15,84691,2,31,188058,57,4,730,8,H,Hassan
5953,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,6,3,23691066,16,4352728,1,23,289733,87,1,694,24,X,Xavier
5954,0,no_advisor_churn,0,1,0,1,1,wirehouse,1,va,7,4,171749991,9,3315772,2,36,110890,85,2,815,14,N,Noth
5955,0,no_advisor_churn,1,1,1,0,0,bank,1,va,5,2,853770134,17,1944119,3,35,65408,90,2,799,17,Q,Quigley
5956,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,4,3,338247938,19,1355090,1,45,273089,81,5,791,11,K,Kanumba
5957,0,no_advisor_churn,0,0,0,0,0,bank,1,va,1,2,50450827,12,75516,2,50,99242,84,2,814,5,E,English
5958,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,5,0,22893101,12,425329,2,40,64186,64,3,795,13,M,Mambwe
5959,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,4,5,856552375,16,257371,1,59,223683,93,4,751,18,R,Rodriguez
5960,0,no_advisor_churn,0,0,0,0,0,bank,1,va,6,4,71634247,16,45447,3,59,147016,94,5,742,18,R,Rodriguez
5961,0,no_advisor_churn,1,0,0,0,0,bank,1,va,6,6,3495419001,13,319053,1,64,115506,100,4,633,4,D,Devon
5962,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,0,1,995020302,18,1210855,1,67,273629,94,5,814,24,X,Xavier
5963,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,1,6,199076510,7,415132,3,41,222085,54,4,746,8,H,Hassan
5964,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,4,4,792198827,19,4904322,1,41,84555,91,3,689,6,F,Funderburk
5965,0,no_advisor_churn,0,1,0,1,2,ria,1,va,5,3,384470431,13,276928,2,53,322643,94,4,795,9,I,Ingrid
5966,0,no_advisor_churn,1,0,0,0,1,wirehouse,1,va,2,0,61550305,7,70988,3,27,297580,98,1,778,1,A,Abbott
5967,0,no_advisor_churn,0,0,1,1,2,ria,1,va,6,4,2964887980,11,4863374,3,41, ,86,0,807,18,R,Rodriguez
5968,0,no_advisor_churn,0,1,1,0,0,bank,1,va,4,2,31668025,15,2768678,1,56,61886,84,3,708,14,N,Noth
5969,0,no_advisor_churn,0,0,1,1,2,ria,1,va,2,2,987795668,16,1889742,3,43,234832,61,4,683,16,P,Patel
5970,0,no_advisor_churn,0,0,1,0,0,bank,1,va,1,0,2066064455,15,276531,3,56,191472,90,1,751,8,H,Hassan
5971,0,no_advisor_churn,0,0,0,0,0,bank,1,va,5,2,1119359131,10,189826,3,41,268968,85,2,792,5,E,English
5972,0,no_advisor_churn,0,0,0,1,2,ria,1,va,5,6,576381176,12,833138,2,34,76844,78,4,753,12,L,Lula
5973,0,no_advisor_churn,0,0,1,1,0,bank,1,va,2,5,65732926,8,4022543,2,44,135498,87,4,770,13,M,Mambwe
5974,0,no_advisor_churn,0,0,1,0,0,bank,1,va,7,2,3537579540,16,3227341,1,46,340578,93,5,724,25,Y,Yang
5975,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,5,5,983528903,17,407217,1,37,178234,82,1,710,17,Q,Quigley
5976,0,no_advisor_churn,1,1,0,1,1,wirehouse,1,va,0,4,1898329100,12,71781,1,62,215554,84,3,783,15,O,Ojj
5977,0,no_advisor_churn,0,0,0,0,0,bank,1,va,3,2,773902082,15,65996,3,28,113782,84,5,715,20,T,Tavares
5978,0,no_advisor_churn,0,1,1,1,0,bank,1,va,0,0,1528834754,18,125694,1,30,199589,88,4,757,2,B,Bost
5979,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,4,3,83014929,20,3814396,3,31,180320,95,2,789,15,O,Ojj
5980,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,3,6,216988385,18,4826,2,61,258137,87,3,799,7,G,Griegio
5981,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,3,4,121641723,11,596602,1,46, ,93,2,760,18,R,Rodriguez
5982,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,5,1,811958739,9,2626664,2,26,179665,90,5,831,6,F,Funderburk
5983,0,no_advisor_churn,0,1,0,1,1,wirehouse,1,va,2,4,2730973997,8,1817499,1,23,223899,68,2,765,22,V,Vasquez
5984,0,no_advisor_churn,0,1,1,1,0,bank,1,va,4,5,3806341374,7,2180965,2,37,216334,95,2,765,22,V,Vasquez
5985,0,no_advisor_churn,1,0,0,0,1,wirehouse,1,va,6,6,715375211,17,692446,1,42,234057,81,5,742,22,V,Vasquez
5986,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,2,3,942612626,17,3255006,1,20, ,100,4,789,22,V,Vasquez
5987,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,2,3,95688945,16,4056506,3,19,290568,52,5,801,11,K,Kanumba
5988,0,no_advisor_churn,0,1,1,0,2,ria,1,va,0,1,3169245683,22,3150978,1,26,61266,74,3,760,5,E,English
5989,0,no_advisor_churn,1,0,1,1,1,wirehouse,1,va,5,2,13601909,14,4889868,3,46,336136,91,3,743,25,Y,Yang
5990,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,2,5,722077115,7,1572947,1,38,211149,95,4,721,18,R,Rodriguez
5991,0,no_advisor_churn,0,0,1,0,1,wirehouse,0,fixed,7,4,49472398,6,1631921,4,68,271908,93,4,758,11,K,Kanumba
5992,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,3,0,867044948,18,1264623,1,39,149080,100,4,782,1,A,Abbott
5993,0,no_advisor_churn,0,1,1,1,0,bank,1,va,1,4,166769798,14,257815,2,37,102423,76,1,775,16,P,Patel
5994,0,no_advisor_churn,0,0,0,1,0,bank,1,va,3,2,967463086,7,3493376,1,23,225582,95,4,749,25,Y,Yang
